id,name,风格,风格_multi,风格_证据,风格_关键词,产品,产品_multi,产品_证据,产品_关键词,工艺,工艺_multi,工艺_证据,工艺_关键词,风味,风味_multi,风味_证据,风味_关键词,经营,经营_multi,经营_证据,经营_关键词,价格带,价格_置信,区,商圈,评分,评论数,外卖,团购,分店数,菜品摘要,brand_product,conflict
k1mysagg7vBh0ME4,老巷酱香炸串拌饼,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,酱香,False,C:店名推断,酱香,含外卖,False,B:外卖字段,1,Unknown,D,中原区,郑州大学新校区,,,1,,0,,,
k5xdIj65xfJgl2C4,鸡柳卷饼炸蘑菇炸鸡馍炸鸡,Unknown,False,D:无证据,,鸡块/鸡米花/鸡柳,False,C:店名推断,鸡柳,Unknown,False,D:无证据,,Unknown,False,D:无证据,,含外卖,False,B:外卖字段,1,Unknown,D,中原区,郑州大学新校区,,,1,,0,,,
H47qyrdTYDCvirYS,DaQiu韩式炸鸡·火鸡面(金梭路孔园南店),韩式,False,C:店名推断,韩式,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,含外卖,False,B:外卖字段,1,15-20,A,中原区,郑州大学新校区,,,1,,0,,,
k2wYrZrnR6HoqNYJ,鸡柳大人(绿地360广场店),中式,False,C:品牌映射,brand:鸡柳大人,整鸡/大单品+鸡翅+鸡块/鸡米花/鸡柳,True,C:品牌映射,brand:鸡柳大人,生炸/现炸,False,C:品牌映射,brand:鸡柳大人,原味+香辣+蒜香,True,C:品牌映射,brand:鸡柳大人,档口/摊位,False,C:品牌映射,brand:鸡柳大人,10-15,A,金水区,郑东新区,口味:3.9 环境:3.9 服务:3.9,20,1,1,38,香辣里脊串_招牌三合一_精选双拼_掌中宝_黄金鸡翅尖_黑金鸡米花_蒜香排骨_冰粉_香酥鸡烤饼_香酥鸡柳,,
G2IVmD3hAAjB2LV2,眷乐堡韩式炸鸡汉堡,韩式,False,C:店名推断,韩式,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,D,金水区,郑东新区,,,,,0,,,
l4LYnZoSoNaCpu2f,夸父炸串(郑东万象城店),中式,False,C:品牌映射,brand:夸父,整鸡/大单品+鸡腿+鸡架/锁骨/叉骨,True,C:品牌映射,brand:夸父,生炸/现炸,False,C:品牌映射,brand:夸父,香辣,False,C:品牌映射,brand:夸父,档口/摊位,False,C:品牌映射,brand:夸父,20-30,A,金水区,郑东新区CBD,口味:3.6 环境:3.5 服务:3.8,1,1,1,0,雪花鸡肉棒_招牌生炸鸡架_童年淀粉肠_甜甜玉米粒_旋风大面筋_生炸鸡腿排_蝴蝶结豆扣_嫩嫩鸡肉串_酸豆角苕皮串_蝴蝶结豆扣串,,
k5xYcPy4UkNyIc9d,刘婉婉生炸妙龄鸡(中海锦苑店),中式,False,C:品牌映射,brand:刘婉婉,整鸡/大单品,False,C:品牌映射,brand:刘婉婉,生炸/现炸,False,C:品牌映射,brand:刘婉婉,原味,False,C:品牌映射,brand:刘婉婉,档口/摊位,False,C:品牌映射,brand:刘婉婉,<10,A,金水区,财院/轻工业学院,口味:3.5 环境:3.6 服务:3.6,5,1,1,12,鸡背肉_奶香地瓜条_现炸黄金鸡柳_无骨上腿肉_黄金鸡肉卷_无骨辣子鸡,,
k96nQaEGfOnAYbOA,烙馍卷面筋烤冷面炸串,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,堂食+外卖+团购,False,B:多字段组合,外卖:1/团购:1,<10,A,金水区,财院/轻工业学院,口味:3.3 环境:3.3 服务:3.3,3,1,1,0,洛馍卷面筋_烙馍卷鱼豆腐_烤小面筋_可乐两瓶,,
FgrD98UT5nQ7rfsg,兜仕茶汉堡炸鸡(辛店店),Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,甜辣,False,A:菜品直接证据,蜂蜜,含团购,False,B:团购字段,1,15-20,A,新郑市,新郑市,,,,1,0,四季春乌龙茶_小茉莉_蜂蜜红茶_小青柑爆柠茶_风味牛肉堡,,
H2JP5ELHHzvn22dU,柠檬队长奥小良炸鸡(新郑店),Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,含外卖,False,B:外卖字段,1,Unknown,D,新郑市,新郑机场,,,1,,0,,,
H7tCanZjeumL33FV,一木炸鸡,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,D,新郑市,新郑市,,,,,0,,,
G27Cg4JTGmFXEemu,二十二號韩式炸鸡自助,韩式,False,A:菜品直接证据,韩式,鸡架/锁骨/叉骨,False,A:菜品直接证据,鸡架,裹粉炸,False,A:菜品直接证据,粉炸,香辣+蒜香+甜辣+酱香+酸甜,True,A:菜品直接证据,辣;蒜香;甜辣;酱油;甘梅,堂食+外带,False,C:店名推断,自助,20-30,A,管城回族区,美景鸿城,,,,1,0,甜辣鸡架_鸡肉锅巴_炸鸡无限自助_火龙果酱韩式炸鸡_雪花芝士球_草莓大福_牛肉披萨_甘梅撒粉炸鸡_蒜香酱油韩式炸鸡_玉米奶酪韩式炸鸡,,
G8BrbwEpf6DSQtXx,哆样·中国炸鸡,中式,False,C:店名推断,中国炸鸡,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,含外卖,False,B:外卖字段,1,10-15,A,管城回族区,美景鸿城,,,1,,0,,,
G85JS3glo50i9rhg,鲜肉炸郑州中式炸鸡,中式,False,C:店名推断,中式炸鸡,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,含外卖,False,B:外卖字段,1,Unknown,D,管城回族区,美景鸿城,,,1,,0,,,
l9YDJLUENZzlA6fh,旺角中式鲜炸鸡,中式,False,C:店名推断,中式,Unknown,False,D:无证据,,生炸/现炸,False,C:店名推断,鲜炸,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,D,新郑市,航空港区,,,,,0,,,
Haay8MJIQSfJx79C,炸鸡大王,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,D,金水区,曼哈顿广场/英协路,,,,,0,,,
E8l5Z4GHf1lm71of,故里炸鸡(郑州管城美景鸿城店),复合型,False,A:菜品直接证据,摩登,整鸡/大单品+鸡腿,True,A:菜品直接证据,全鸡;鸡腿;翅尖;鸡架;鸡柳;鸡胗,裹粉炸,True,A:菜品直接证据,脆皮;生炸,原味+蒜香+酸甜,True,A:菜品直接证据,香酥;辣;蒜香;蜂蜜;椒盐;蜜汁;糖醋,堂食+外卖+团购,False,B:多字段组合,外卖:1/团购:1,10-15,A,管城回族区,美景鸿城,口味:3.5 环境:3.5 服务:3.5,,1,1,1,蒜香鸡腿_肉肉大剧场_脆皮全鸡_飙汁大鸡腿_流心豆腐_鲜炸香卤全鸡_故里小鸡腿_糖醋炸南瓜_盐酥杏鲍鱼菇_香酥蘑菇,,
l2RnUUTMQPQkuFSW,涛哥蒜香炸鸡,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,蒜香,False,C:店名推断,蒜香,Unknown,False,D:无证据,,Unknown,D,新郑市,航空港区,,,,,0,,,
k70InISKQyRDz2Hg,临榆炸鸡腿(星月广场店),中式,False,C:品牌映射,brand:临榆,鸡腿,True,"C:店名推断(修正,优先于品牌映射)",brand:临榆,腌炸,False,C:品牌映射,brand:临榆,原味,False,C:品牌映射,brand:临榆,档口/摊位,False,C:品牌映射,brand:临榆,<10,A,巩义市,星月时代广场,口味:3.5 环境:3.5 服务:3.5,,1,1,0,炸全翅_楂楂鸡块_招牌炸鸡腿_黄金炸蘑菇_豆皮鸡肉卷_黄金香骨鸡_黄金鸡叉骨_香骨鸡_香酥琵琶腿_鸡肉条,鸡排,brand_product_conflict
G8JxWzO4Sn38YeAz,怪味炸鸡,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,D,金水区,普罗旺世/庙李,,,,,0,,,
H2098BCfkPvqcgk8,0090炸鸡汉堡,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,含外卖,False,B:外卖字段,1,15-20,A,惠济区,惠济区,口味:3.5 环境:3.5 服务:3.5,4,1,,0,小食拼盒,,
l6dBQ8oFwQMkK0sV,泼辣姐,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,香辣,False,C:店名推断,辣,Unknown,False,D:无证据,,Unknown,D,新密市,新密市,,,,,0,,,
H6sBtgcyRE03CKAb,刘婉婉生炸妙龄鸡(黄店镇店),中式,False,C:品牌映射,brand:刘婉婉,鸡架/锁骨/叉骨+鸡块/鸡米花/鸡柳,True,C:品牌映射,brand:刘婉婉,生炸/现炸,False,C:品牌映射,brand:刘婉婉,原味,False,C:品牌映射,brand:刘婉婉,档口/摊位,False,C:品牌映射,brand:刘婉婉,10-15,A,管城回族区,中牟县,,,,1,9,鸡背肉_叉骨_奶香地瓜条_无骨上腿肉_现炸黄金鸡柳,,
laq2JjnCETvmQ4aB,凯尚达炸鸡,美式/西式,False,C:品牌映射,brand:凯尚达,鸡排,False,C:品牌映射,brand:凯尚达,裹粉炸,False,C:品牌映射,brand:凯尚达,原味,False,C:品牌映射,brand:凯尚达,档口/摊位,False,C:品牌映射,brand:凯尚达,10-15,A,新郑市,航空港区,,,,,0,,,
iuakjWzn6D6i3Cp2,炸鸡炸鱼,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,D,惠济区,惠济区,,,,,0,,,
l18smUmelb4IohiH,鸡排炸鸡汉堡(家联华店),Unknown,False,D:无证据,,鸡腿+鸡架/锁骨/叉骨+鸡块/鸡米花/鸡柳,True,A:菜品直接证据,鸡腿;叉骨;鸡米花,Unknown,False,D:无证据,,原味,True,A:菜品直接证据,原味;奥尔良;甘梅,Unknown,False,D:无证据,,Unknown,D,荥阳市,荥阳市,,,,,0,大脸鸡块_巧克力奶茶_奥尔良鸡腿_柠檬汁_红枣牛奶_御膳叉骨_薯条_芒果汁_雪花鸡柳_玉米杯,,
H21RTsWWwQeU0evf,爆掌柜生炸鸡架(广武中山路店),中式,False,C:品牌映射,brand:爆掌柜,整鸡/大单品+鸡腿+鸡翅+鸡架/锁骨/叉骨+鸡块/鸡米花/鸡柳,True,C:品牌映射,brand:爆掌柜,生炸/现炸,False,C:品牌映射,brand:爆掌柜,香辣+酱香,True,C:品牌映射,brand:爆掌柜,档口/摊位,False,C:品牌映射,brand:爆掌柜,10-15,A,荥阳市,荥阳市,口味:3.6 环境:3.6 服务:3.6,4,1,1,2,生炸鸡架_爆汁小鸡腿_无骨鸡柳_咖喱鸡柳肉夹饼_五香里脊肉夹饼_奥尔良腿排夹饼_生炸大鸡翅_生炸手枪腿_生炸麻辣翅尖_招牌生炸鸡架,,
E44PTKT1Du94Xhay,凤姐特色炸鸡,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,D,荥阳市,荥阳市,,,,,0,,,
l9XWxCdIQ3tnlk1I,韩鲜生韩式炸鸡,韩式,False,A:菜品直接证据,火鸡面,整鸡/大单品,True,A:菜品直接证据,炸鸡块;鸡块,Unknown,False,D:无证据,,甜辣,False,A:菜品直接证据,芝士,堂食+外卖+团购,False,B:多字段组合,外卖:1/团购:1,Unknown,D,新郑市,新区/华信学院,,,1,1,0,三养火鸡面_无骨炸鸡块_酥酥无骨腿肉_芝士球,,
EUAMueToocZLABj3,味鼎九州韩国炸鸡,韩式,False,C:店名推断,韩国炸鸡,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,D,新郑市,新郑市,,,,,0,,,
G44P5CjOQiOdr5OT,正新鸡排·炸鸡烧烤(新壹城店),美式/西式,False,C:品牌映射,brand:正新,整鸡/大单品+鸡翅+鸡排+鸡块/鸡米花/鸡柳,True,C:品牌映射,brand:正新,裹粉炸,False,C:品牌映射,brand:正新,原味,False,C:品牌映射,brand:正新,档口/摊位,False,C:品牌映射,brand:正新,10-15,A,新郑市,新村镇,口味:3.5 环境:3.5 服务:3.5,,1,1,0,香辣鸡排套_爆料鸡排_吮指鸡块_金锤翅根_金锤翅根桶_正新大烤肠_大鸡肉串_中国鸡排汉堡,,
k8j868MMLurhhZoj,生炸鸡架蒜香炸鸡,Unknown,False,D:无证据,,鸡架/锁骨/叉骨,False,C:店名推断,鸡架,生炸/现炸,False,C:店名推断,生炸,蒜香,False,C:店名推断,蒜香,含外卖,False,B:外卖字段,1,Unknown,D,新郑市,新村镇,,,1,,0,,,
iKOhZKRCOya8bAJ8,甜啦啦,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,10-15,A,新密市,新密市,口味:3.1 环境:3.1 服务:3.1,,,,0,蜜桃爽爽桶_粉荔桃桃_杨枝甘露,,
G7ZfGNe2n1cz78rl,馨德茶业,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,D,新密市,新密市,,,,,0,,,
H194kLkG5LrQUn07,天冰冰淇淋,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,15-20,A,新密市,新密市,,,,,0,,,
l3x74jRqw7vsSfAU,炸鸡草FCM给料放题自助(新郑一江弘城店),Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,堂食+外带,False,C:店名推断,自助,30-50,A,新郑市,新区/华信学院,口味:3.6 环境:3.6 服务:3.6,,,1,0,,,
FRswtuUZZ0fyWm7I,语姑娘中国炸鸡(华信店),中式,False,A:菜品直接证据,中式炸鸡,整鸡/大单品+鸡腿+鸡架/锁骨/叉骨,True,A:菜品直接证据,大鸡;鸡腿;鸡叉骨,Unknown,False,D:无证据,,Unknown,False,D:无证据,,含团购,False,B:团购字段,1,<10,A,新郑市,新区/华信学院,口味:3.5 环境:3.5 服务:3.5,1,,1,0,中式炸鸡叉骨_招牌手枪腿_中式爆汁大鸡腿_中式炸鸡叉骨拼盘,,
G61zgtgIRRwpAOXu,烧仙草,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,10-15,A,新密市,新密市,,,,,0,,,
G4rl6IdPMA0fzRYW,超牛咖,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,<10,A,新密市,新密市,,,,,0,,,
H3YzxmMwIuLbbvIn,郏县饸烙面,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,15-20,A,新密市,新密市,,,,,0,,,
G8eUYAnUC8EmnEsj,唐饮国风茶饮,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,D,新密市,新密市,,,,,0,,,
l3ZttZkQSn3JVj7e,鹿鸣慢岛,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,D,新密市,新密市,,,,,0,,,
G4nw5PZFrMlkM2Y4,花开伴夏慢嗨酒吧,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,D,新密市,新密市,,,,,0,,,
iI0HwDlz7xacDkYH,姜龄集,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,20-30,A,新密市,新密市,,,,,0,东瓜山小肠,,
kak74rnAfXLLxZ8y,郭店丸子,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,D,新密市,新密市,,,,,0,,,
EA82hNATYv6Py0qi,新鸡排,Unknown,False,D:无证据,,鸡排,False,C:店名推断,鸡排,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,D,新密市,新密市,,,,,0,,,
k6Xk8ujzZ3Ewvab0,瑞丰长,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,D,新密市,新密市,,,,,0,,,
G2XqE4It6wVZGNS8,法夫德曼巧克力,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,D,新密市,新密市,,,,,0,,,
l5p19M0gD8Q0ouLM,六小六,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,D,新密市,新密市,,,,,0,,,
G33mZWrV47ywCgri,延庆华炸鸡,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,D,新密市,新密市,,,,,0,,,
G90Xiu5M8TRjZsxr,皇百界酱醋,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,D,新密市,新密市,,,,,0,,,
k6VHj9EtwzG2C8Ye,熊鸠鸠烘焙,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,D,新密市,新密市,,,,,0,,,
l5HteQbVXzRJLMFv,烤翅哥炸鸡,Unknown,False,D:无证据,,鸡翅,False,C:店名推断,烤翅,烤炸复合,False,C:店名推断,烤翅,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,D,新密市,新密市,,,,,0,,,
l1u4vYoli1j7MAtH,雏田小院,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,D,新密市,新密市,,,,,0,,,
k1w3SwmetBKK5hvp,大白兔艺术,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,D,新密市,新密市,,,,,0,,,
HaKCVb47nsu8Stel,炸鸡联盟,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,含外卖,False,B:外卖字段,1,Unknown,D,新密市,新密市,,,1,,0,,,
k50Oe4EIfBqGkXHj,怀旧零食,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,D,新密市,新密市,,,,,0,,,
H6fJYsDS3wXELOdG,艳子姐中国炸鸡,中式,False,C:店名推断,中国炸鸡,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,D,新密市,新密市,,,,,0,,,
l4yJBY5PDYEMfkpO,安生吃酸辣拌粉,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,香辣,False,C:店名推断,辣,Unknown,False,D:无证据,,15-20,A,新密市,新密市,,,,,0,,,
H901F4S9jbuTqk2z,粉条坊,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,D,新密市,新密市,,,,,0,,,
k8oivFSEq3mFbG37,扶摇一根面,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,D,新密市,新密市,口味:3.4 环境:3.4 服务:3.4,,,,0,,,
H85izAikMVoyBcug,麦浪餐厅,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,堂食+外带,False,C:店名推断,餐厅,Unknown,D,新密市,新密市,口味:3.5 环境:3.5 服务:3.5,,,,0,,,
l1UGWrsnzwo4Owi0,延庆观汴梁炸鸡(溱洧水城店),中式,False,C:品牌映射,brand:延庆观,整鸡/大单品,False,C:品牌映射,brand:延庆观,卤炸,False,C:品牌映射,brand:延庆观,原味,False,C:品牌映射,brand:延庆观,档口/摊位,False,C:品牌映射,brand:延庆观,Unknown,D,新密市,新密市,,,,,0,,,
G71XuULC9o078l31,雀饮,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,10-15,A,新密市,新密市,口味:3.4 环境:3.5 服务:3.5,3,,,0,,,
kaUuY52UqKMcaP7I,小东烧烤,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,D,新密市,新密市,,,,,0,,,
GaByOp9iOcWxK62x,半糖主义新中式糖水铺,中式,False,C:店名推断,中式,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,D,新密市,新密市,,,,,0,,,
G7vkYBukXiCGvoCz,虎家牛肉,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,D,新密市,新密市,,,,,0,,,
Ha0mzGIT8CY7hxYC,老城酥肉,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,D,新密市,新密市,,,,,0,,,
G7WKt2FLp0i1apAU,酷啵啵蛋仔,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,10-15,A,新密市,新密市,口味:3.4 环境:3.4 服务:3.4,1,,,0,,,
k2NGhZDyDhVAo5bc,豫胖李草本炸鸡(大隗店),Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,含外卖,False,B:外卖字段,1,Unknown,D,新密市,新密市,,,1,,0,,,
FFyFK2U4eXW7wK7v,正周人胡辣汤,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,香辣,False,C:店名推断,辣,Unknown,False,D:无证据,,15-20,A,新密市,新密市,,,,,0,,,
k7nztJpuEdCfvxpi,三顾烤串,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,D,新密市,新密市,,,,,0,,,
HazTGIRgwl8jNqlg,豫佰味大食堂,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,D,新密市,新密市,,,,,0,,,
l3i8liA3fv6t3yfl,快乐番薯,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,10-15,A,新密市,新密市,,,,,0,,,
l4FqurXQnLSq1xoj,祖师爷的杂货铺,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,D,新密市,新密市,,,,,0,,,
HaORLWeEWscD6zeC,八卦炉烤肉,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,堂食+外带,False,C:店名推断,烤肉,Unknown,D,新密市,新密市,,,,,0,,,
l4W5iVyzmjf26HYe,不二凉粉,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,D,新密市,新密市,,,,,0,,,
l3E7CIXYYpPX9R4K,生炸鸡架(薛店),Unknown,False,D:无证据,,鸡腿,True,A:菜品直接证据,鸡腿;鸡架,生炸/现炸,False,A:菜品直接证据,生炸,孜然,False,A:菜品直接证据,孜然,含团购,False,B:团购字段,1,<10,A,新郑市,新郑机场,口味:3.5 环境:3.5 服务:3.5,2,,1,0,,,
H66eyo5yKWnnIGy1,赵掌柜藤椒炸鸡店(薛店直营店),中式,True,A:菜品直接证据,香酥鸡;美式,整鸡/大单品+鸡腿+鸡排+鸡架/锁骨/叉骨+鸡块/鸡米花/鸡柳,True,A:菜品直接证据,大鸡;鸡腿;鸡排;鸡叉骨;鸡米花,裹粉炸,False,A:菜品直接证据,脆皮,原味+香辣+酸甜,True,A:菜品直接证据,香酥;香辣;孜然;黑胡椒;番茄,Unknown,False,D:无证据,,15-20,A,新郑市,新郑机场,口味:3.4 环境:3.5 服务:3.5,1,,,0,汉堡三兄弟_香酥鸡叉骨_脆皮鸡腿_甘梅大鸡排_香辣大鸡排_番茄酱大鸡排_美式薯条_美味小鸡腿_香酥手枪大鸡腿_藤椒鸡块,,
